antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'chicago, il', 'Data Scientist'})","frozenset({'0.0', '1.0'})",0.01921397379912664,0.8812227074235808,0.01834061135371179,0.9545454545454544,1.083205694206685,1.0,0.0014088213420796677,2.6131004366812123,0.07831912818555724,0.02079207920792079,0.6173128342245975,0.4876790701865032
"frozenset({'chicago, il', '1.0'})","frozenset({'0.0', 'Data Scientist'})",0.02445414847161572,0.5056768558951965,0.01834061135371179,0.7499999999999999,1.4831606217616577,1.0,0.005974714440990826,1.977292576419213,0.33393017009847803,0.03583617747440272,0.49425795053003513,0.3931347150259067
"frozenset({'chicago, il'})","frozenset({'0.0', 'Data Scientist', '1.0'})",0.02794759825327511,0.4069868995633188,0.01834061135371179,0.6562499999999999,1.6124597639484974,1.0,0.0069663049903701275,1.725129019452163,0.39075001069610227,0.0440251572327044,0.42033321060382894,0.3506571888412017
"frozenset({'0.0', 'Data Scientist', 'data scientist'})",frozenset({'1.0'}),0.11441048034934498,0.8812227074235808,0.1091703056768559,0.9541984732824428,1.0828119444087185,1.0,0.008349192425773727,2.5933042212518216,0.08635897435897436,0.12315270935960593,0.6143915581499779,0.5390417539851262
"frozenset({'0.0', 'Data Scientist', '1.0'})",frozenset({'data scientist'}),0.4069868995633188,0.11441048034934498,0.1091703056768559,0.26824034334763946,2.3445434590308945,1.0,0.06260673900192598,1.2102191089654113,0.9670574374079529,0.2648305084745763,0.1737033462850564,0.6112194083150411
"frozenset({'0.0', 'data scientist', '1.0'})",frozenset({'Data Scientist'}),0.1091703056768559,0.5056768558951965,0.1091703056768559,1.0,1.9775474956822108,1.0,0.05396540874506588,inf,0.5549019607843138,0.2158894645941278,1.0,0.6079447322970639
"frozenset({'Data Scientist', 'data scientist', '1.0'})",frozenset({'0.0'}),0.1091703056768559,1.0,0.1091703056768559,1.0,1.0,1.0,0.0,inf,0.0,0.10917030567685591,0.0,0.5545851528384279
"frozenset({'0.0', 'Data Scientist'})","frozenset({'data scientist', '1.0'})",0.5056768558951965,0.1091703056768559,0.1091703056768559,0.2158894645941278,1.9775474956822106,1.0,0.05396540874506588,1.1361021872535253,1.0,0.2158894645941278,0.11979748721595719,0.6079447322970639
"frozenset({'0.0', 'data scientist'})","frozenset({'Data Scientist', '1.0'})",0.11441048034934498,0.4069868995633188,0.1091703056768559,0.9541984732824428,2.344543459030895,1.0,0.06260673900192598,12.94745269286755,0.6475660749506904,0.2648305084745763,0.9227647303511001,0.6112194083150411
"frozenset({'0.0', '1.0'})","frozenset({'Data Scientist', 'data scientist'})",0.8812227074235808,0.11441048034934498,0.1091703056768559,0.12388503468780972,1.0828119444087185,1.0,0.008349192425773727,1.0108142820446957,0.6438823529411765,0.12315270935960593,0.010698584534065213,0.5390417539851262
"frozenset({'Data Scientist', 'data scientist'})","frozenset({'0.0', '1.0'})",0.11441048034934498,0.8812227074235808,0.1091703056768559,0.9541984732824428,1.0828119444087185,1.0,0.008349192425773727,2.5933042212518216,0.08635897435897436,0.12315270935960593,0.6143915581499779,0.5390417539851262
"frozenset({'Data Scientist', '1.0'})","frozenset({'0.0', 'data scientist'})",0.4069868995633188,0.11441048034934498,0.1091703056768559,0.26824034334763946,2.3445434590308945,1.0,0.06260673900192598,1.2102191089654113,0.9670574374079529,0.2648305084745763,0.1737033462850564,0.6112194083150411
"frozenset({'data scientist', '1.0'})","frozenset({'0.0', 'Data Scientist'})",0.1091703056768559,0.5056768558951965,0.1091703056768559,1.0,1.9775474956822108,1.0,0.05396540874506588,inf,0.5549019607843138,0.2158894645941278,1.0,0.6079447322970639
frozenset({'0.0'}),"frozenset({'Data Scientist', 'data scientist', '1.0'})",1.0,0.1091703056768559,0.1091703056768559,0.1091703056768559,1.0,1.0,0.0,1.0,0.0,0.10917030567685591,0.0,0.5545851528384279
frozenset({'Data Scientist'}),"frozenset({'0.0', 'data scientist', '1.0'})",0.5056768558951965,0.1091703056768559,0.1091703056768559,0.2158894645941278,1.9775474956822106,1.0,0.05396540874506588,1.1361021872535253,1.0,0.2158894645941278,0.11979748721595719,0.6079447322970639
frozenset({'data scientist'}),"frozenset({'0.0', 'Data Scientist', '1.0'})",0.11441048034934498,0.4069868995633188,0.1091703056768559,0.9541984732824428,2.344543459030895,1.0,0.06260673900192598,12.94745269286755,0.6475660749506904,0.2648305084745763,0.9227647303511001,0.6112194083150411
frozenset({'1.0'}),"frozenset({'0.0', 'Data Scientist', 'data scientist'})",0.8812227074235808,0.11441048034934498,0.1091703056768559,0.12388503468780972,1.0828119444087185,1.0,0.008349192425773727,1.0108142820446957,0.6438823529411765,0.12315270935960593,0.010698584534065213,0.5390417539851262
"frozenset({'0.0', 'Data Scientist', 'los angeles, ca'})",frozenset({'1.0'}),0.011353711790393014,0.8812227074235808,0.011353711790393014,1.0,1.134786917740337,1.0,0.0013485631471558523,inf,0.12014134275618384,0.012884043607532212,1.0,0.5064420218037661
"frozenset({'0.0', '1.0', 'los angeles, ca'})",frozenset({'Data Scientist'}),0.03755458515283843,0.5056768558951965,0.011353711790393014,0.3023255813953488,0.5978631963690404,1.0,-0.007636772754142752,0.7085298398835517,-0.4113731613115293,0.021346469622331693,-0.41137316131152935,0.16238904285656905
"frozenset({'Data Scientist', '1.0', 'los angeles, ca'})",frozenset({'0.0'}),0.011353711790393014,1.0,0.011353711790393014,1.0,1.0,1.0,0.0,inf,0.0,0.011353711790393014,0.0,0.5056768558951965
"frozenset({'0.0', 'los angeles, ca'})","frozenset({'Data Scientist', '1.0'})",0.03755458515283843,0.4069868995633188,0.011353711790393014,0.3023255813953488,0.7428386066473699,1.0,-0.003930512385347343,0.849985443959243,-0.26454130088813593,0.02620967741935484,-0.17649073534952228,0.16511128855175167
"frozenset({'Data Scientist', 'los angeles, ca'})","frozenset({'0.0', '1.0'})",0.011353711790393014,0.8812227074235808,0.011353711790393014,1.0,1.134786917740337,1.0,0.0013485631471558523,inf,0.12014134275618384,0.012884043607532212,1.0,0.5064420218037661
"frozenset({'1.0', 'los angeles, ca'})","frozenset({'0.0', 'Data Scientist'})",0.03755458515283843,0.5056768558951965,0.011353711790393014,0.3023255813953488,0.5978631963690404,1.0,-0.007636772754142752,0.7085298398835517,-0.4113731613115293,0.021346469622331693,-0.41137316131152935,0.16238904285656905
"frozenset({'los angeles, ca'})","frozenset({'0.0', 'Data Scientist', '1.0'})",0.03755458515283843,0.4069868995633188,0.011353711790393014,0.3023255813953488,0.7428386066473699,1.0,-0.003930512385347343,0.849985443959243,-0.26454130088813593,0.02620967741935484,-0.17649073534952228,0.16511128855175167
"frozenset({'0.0', 'Data Scientist', 'new york, ny'})",frozenset({'1.0'}),0.03318777292576419,0.8812227074235808,0.032314410480349345,0.9736842105263158,1.1049241041155913,1.0,0.003068591369348412,4.513537117903936,0.09822017139090314,0.03663366336633664,0.7784442724458207,0.5051770903969538
"frozenset({'0.0', '1.0', 'new york, ny'})",frozenset({'Data Scientist'}),0.04716157205240175,0.5056768558951965,0.032314410480349345,0.6851851851851851,1.3549862470415146,1.0,0.00846589500581606,1.5702029283329049,0.27495231253251423,0.06208053691275167,0.3631396414081925,0.37454423335252346
"frozenset({'Data Scientist', '1.0', 'new york, ny'})",frozenset({'0.0'}),0.032314410480349345,1.0,0.032314410480349345,1.0,1.0,1.0,0.0,inf,0.0,0.032314410480349345,0.0,0.5161572052401747
"frozenset({'0.0', 'new york, ny'})","frozenset({'Data Scientist', '1.0'})",0.048034934497816595,0.4069868995633188,0.032314410480349345,0.6727272727272727,1.6529457666796723,1.0,0.012764821418355866,1.8119844735565258,0.414951648896603,0.07644628099173553,0.4481188914178605,0.37606320717908703
"frozenset({'Data Scientist', 'new york, ny'})","frozenset({'0.0', '1.0'})",0.03318777292576419,0.8812227074235808,0.032314410480349345,0.9736842105263158,1.1049241041155913,1.0,0.003068591369348412,4.513537117903936,0.09822017139090314,0.03663366336633664,0.7784442724458207,0.5051770903969538
"frozenset({'1.0', 'new york, ny'})","frozenset({'0.0', 'Data Scientist'})",0.04716157205240175,0.5056768558951965,0.032314410480349345,0.6851851851851851,1.3549862470415146,1.0,0.00846589500581606,1.5702029283329049,0.27495231253251423,0.06208053691275167,0.3631396414081925,0.37454423335252346
"frozenset({'new york, ny'})","frozenset({'0.0', 'Data Scientist', '1.0'})",0.048034934497816595,0.4069868995633188,0.032314410480349345,0.6727272727272727,1.6529457666796723,1.0,0.012764821418355866,1.8119844735565258,0.414951648896603,0.07644628099173553,0.4481188914178605,0.37606320717908703
"frozenset({'0.0', 'Data Scientist', 'san francisco, ca'})",frozenset({'1.0'}),0.027074235807860263,0.8812227074235808,0.021834061135371178,0.8064516129032258,0.9151507401131749,1.0,-0.0020243702446559007,0.6136826783114991,-0.08700498295305541,0.024630541871921183,-0.6295066413662241,0.41561430992039383
"frozenset({'0.0', 'san francisco, ca', '1.0'})",frozenset({'Data Scientist'}),0.034934497816593885,0.5056768558951965,0.021834061135371178,0.625,1.2359671848013818,1.0,0.004168494117198374,1.3181950509461426,0.1978280542986425,0.04208754208754209,0.241386925795053,0.3340889464594128
"frozenset({'Data Scientist', '1.0', 'san francisco, ca'})",frozenset({'0.0'}),0.021834061135371178,1.0,0.021834061135371178,1.0,1.0,1.0,0.0,inf,0.0,0.02183406113537118,0.0,0.5109170305676856
"frozenset({'0.0', 'san francisco, ca'})","frozenset({'Data Scientist', '1.0'})",0.04279475982532751,0.4069868995633188,0.021834061135371178,0.5102040816326531,1.253613033196111,1.0,0.004417154516504259,1.2107350800582242,0.21135036496350354,0.0510204081632653,0.17405548375462113,0.28192607515109047
"frozenset({'Data Scientist', 'san francisco, ca'})","frozenset({'0.0', '1.0'})",0.027074235807860263,0.8812227074235808,0.021834061135371178,0.8064516129032258,0.9151507401131749,1.0,-0.0020243702446559007,0.6136826783114991,-0.08700498295305541,0.024630541871921183,-0.6295066413662241,0.41561430992039383
"frozenset({'san francisco, ca', '1.0'})","frozenset({'0.0', 'Data Scientist'})",0.034934497816593885,0.5056768558951965,0.021834061135371178,0.625,1.2359671848013818,1.0,0.004168494117198374,1.3181950509461426,0.1978280542986425,0.04208754208754209,0.241386925795053,0.3340889464594128
"frozenset({'san francisco, ca'})","frozenset({'0.0', 'Data Scientist', '1.0'})",0.04279475982532751,0.4069868995633188,0.021834061135371178,0.5102040816326531,1.253613033196111,1.0,0.004417154516504259,1.2107350800582242,0.21135036496350354,0.0510204081632653,0.17405548375462113,0.28192607515109047
"frozenset({'0.0', 'Data Scientist', 'senior data scientist'})",frozenset({'1.0'}),0.029694323144104803,0.8812227074235808,0.028820960698689956,0.9705882352941176,1.1014108319244447,1.0,0.002653648862531225,4.038427947598253,0.09489130731254941,0.032673267326732675,0.752378892733564,0.5016469422258497
"frozenset({'0.0', '1.0', 'senior data scientist'})",frozenset({'Data Scientist'}),0.028820960698689956,0.5056768558951965,0.028820960698689956,1.0,1.9775474956822108,1.0,0.014246867908697393,inf,0.5089928057553957,0.05699481865284974,1.0,0.5284974093264249
"frozenset({'Data Scientist', '1.0', 'senior data scientist'})",frozenset({'0.0'}),0.028820960698689956,1.0,0.028820960698689956,1.0,1.0,1.0,0.0,inf,0.0,0.028820960698689956,0.0,0.514410480349345
"frozenset({'0.0', 'senior data scientist'})","frozenset({'Data Scientist', '1.0'})",0.029694323144104803,0.4069868995633188,0.028820960698689956,0.9705882352941176,2.3848144407977783,1.0,0.01673576018763944,20.162445414847156,0.5984507541663256,0.07066381156316916,0.9504028415489907,0.5207018429689473
"frozenset({'Data Scientist', 'senior data scientist'})","frozenset({'0.0', '1.0'})",0.029694323144104803,0.8812227074235808,0.028820960698689956,0.9705882352941176,1.1014108319244447,1.0,0.002653648862531225,4.038427947598253,0.09489130731254941,0.032673267326732675,0.752378892733564,0.5016469422258497
"frozenset({'1.0', 'senior data scientist'})","frozenset({'0.0', 'Data Scientist'})",0.028820960698689956,0.5056768558951965,0.028820960698689956,1.0,1.9775474956822108,1.0,0.014246867908697393,inf,0.5089928057553957,0.05699481865284974,1.0,0.5284974093264249
frozenset({'senior data scientist'}),"frozenset({'0.0', 'Data Scientist', '1.0'})",0.029694323144104803,0.4069868995633188,0.028820960698689956,0.9705882352941176,2.3848144407977783,1.0,0.01673576018763944,20.162445414847156,0.5984507541663256,0.07066381156316916,0.9504028415489907,0.5207018429689473
"frozenset({'0.0', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'1.0'}),0.022707423580786028,0.8812227074235808,0.022707423580786028,1.0,1.134786917740337,1.0,0.0026971262943117046,inf,0.12153708668453984,0.025768087215064423,1.0,0.5128840436075323
"frozenset({'0.0', '1.0', 'data analyst - 35p cryptologic linguist'})",frozenset({'by employers'}),0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', 'by employers', '1.0'})",frozenset({'data analyst - 35p cryptologic linguist'}),0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'by employers', '1.0', 'data analyst - 35p cryptologic linguist'})",frozenset({'0.0'}),0.022707423580786028,1.0,0.022707423580786028,1.0,1.0,1.0,0.0,inf,0.0,0.022707423580786028,0.0,0.511353711790393
"frozenset({'0.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', 'by employers'})","frozenset({'1.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', '1.0'})",0.022707423580786028,0.8812227074235808,0.022707423580786028,1.0,1.134786917740337,1.0,0.0026971262943117046,inf,0.12153708668453984,0.025768087215064423,1.0,0.5128840436075323
"frozenset({'1.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'by employers', '1.0'})","frozenset({'0.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
frozenset({'data analyst - 35p cryptologic linguist'}),"frozenset({'0.0', 'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
frozenset({'by employers'}),"frozenset({'0.0', '1.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', 'data scientist', '1.0'})","frozenset({'new york, ny'})",0.1091703056768559,0.048034934497816595,0.017467248908296942,0.15999999999999998,3.33090909090909,1.0,0.012223260426002554,1.1332917446454562,0.7855392156862745,0.125,0.11761467889908254,0.2618181818181818
"frozenset({'0.0', 'data scientist', 'new york, ny'})",frozenset({'1.0'}),0.017467248908296942,0.8812227074235808,0.017467248908296942,1.0,1.134786917740337,1.0,0.002074712534085926,inf,0.12088888888888895,0.019821605550049554,1.0,0.5099108027750248
"frozenset({'0.0', '1.0', 'new york, ny'})",frozenset({'data scientist'}),0.04716157205240175,0.11441048034934498,0.017467248908296942,0.37037037037037035,3.237206672321176,1.0,0.012071470795751413,1.4065245312098638,0.7252978918423463,0.1212121212121212,0.2890276864635839,0.2615210630477806
"frozenset({'data scientist', '1.0', 'new york, ny'})",frozenset({'0.0'}),0.017467248908296942,1.0,0.017467248908296942,1.0,1.0,1.0,0.0,inf,0.0,0.017467248908296942,0.0,0.5087336244541485
"frozenset({'0.0', 'data scientist'})","frozenset({'1.0', 'new york, ny'})",0.11441048034934498,0.04716157205240175,0.017467248908296942,0.15267175572519084,3.237206672321176,1.0,0.012071470795751413,1.1245210275777962,0.7803747534516765,0.1212121212121212,0.11073250257135062,0.2615210630477806
"frozenset({'0.0', 'new york, ny'})","frozenset({'data scientist', '1.0'})",0.048034934497816595,0.1091703056768559,0.017467248908296942,0.3636363636363636,3.33090909090909,1.0,0.012223260426002554,1.3998752339363691,0.7350917431192661,0.125,0.285650623885918,0.2618181818181818
"frozenset({'data scientist', '1.0'})","frozenset({'0.0', 'new york, ny'})",0.1091703056768559,0.048034934497816595,0.017467248908296942,0.15999999999999998,3.33090909090909,1.0,0.012223260426002554,1.1332917446454562,0.7855392156862745,0.125,0.11761467889908254,0.2618181818181818
"frozenset({'data scientist', 'new york, ny'})","frozenset({'0.0', '1.0'})",0.017467248908296942,0.8812227074235808,0.017467248908296942,1.0,1.134786917740337,1.0,0.002074712534085926,inf,0.12088888888888895,0.019821605550049554,1.0,0.5099108027750248
